2026/07/31 14:56:02.335, 36.19, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:02.540, 36.18, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:02.740, 36.19, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:02.941, 36.18, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:03.141, 36.18, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:03.341, 36.28, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:03.542, 36.16, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:03.742, 36.28, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:03.943, 36.16, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:04.143, 36.18, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:04.344, 36.09, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:04.544, 36.18, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:04.745, 36.20, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:04.945, 36.09, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:05.145, 36.18, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:05.346, 36.10, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:05.546, 36.20, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:05.747, 35.89, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:05.947, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:06.147, 36.09, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:06.348, 36.00, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:06.548, 35.98, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:06.749, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:06.949, 36.04, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:07.149, 36.00, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:07.350, 36.00, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:07.550, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:07.751, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:07.951, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:08.151, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:08.352, 36.00, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:08.552, 36.00, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:08.752, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:08.953, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:09.153, 36.01, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:09.354, 36.09, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:09.554, 35.97, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:09.754, 36.09, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:09.955, 35.97, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:10.155, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:10.356, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:10.556, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:10.756, 36.01, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:10.957, 36.09, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:11.157, 36.00, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:11.358, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:11.558, 35.92, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:11.758, 35.89, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:11.959, 36.00, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:12.159, 36.01, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:12.360, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:12.560, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:12.760, 36.09, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:12.961, 36.04, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:13.161, 35.97, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:13.362, 36.19, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:13.562, 36.18, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:13.762, 36.18, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:13.963, 36.28, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:14.163, 36.28, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:14.363, 36.28, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:14.564, 36.18, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:14.764, 36.28, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:14.964, 36.18, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:15.164, 36.18, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:15.365, 36.18, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:15.565, 36.04, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:15.766, 36.09, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:15.966, 36.14, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:16.166, 36.09, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:16.367, 36.19, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:16.567, 36.16, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:16.767, 36.09, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:16.968, 36.09, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:17.168, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:17.368, 36.00, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:17.569, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:17.769, 36.00, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:17.969, 36.09, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:18.170, 36.09, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:18.370, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:18.571, 35.98, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:18.771, 36.09, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:18.971, 36.08, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:19.172, 35.97, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:19.372, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:19.573, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:19.773, 36.01, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:19.973, 36.00, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:20.174, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:20.374, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:20.574, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:20.775, 36.00, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:20.975, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:21.175, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:21.376, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:21.576, 35.97, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:21.777, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:21.977, 36.09, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:22.177, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:22.378, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:22.578, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:22.779, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:22.979, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:23.179, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:23.380, 35.89, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:23.580, 35.89, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:23.781, 35.88, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:23.981, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:24.181, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:24.382, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:24.582, 35.98, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:24.782, 35.97, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:24.983, 35.98, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:25.183, 36.09, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:25.384, 35.90, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:25.584, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:25.784, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:25.985, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:26.185, 36.09, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:26.386, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:26.586, 36.09, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:26.786, 36.07, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:26.987, 36.09, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:27.187, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:27.388, 35.89, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:27.588, 35.97, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:27.788, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:27.989, 35.96, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:28.189, 35.89, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:28.390, 35.94, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:28.590, 36.09, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:28.790, 35.98, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:28.991, 35.89, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:29.191, 36.09, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:29.391, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:29.592, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:29.792, 35.99, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:29.992, 36.09, 250.00, 0, 1140, 1215, 37, P0
2026/07/31 14:56:30.193, 36.09, 250.00, 0, 1140, 1215, 37, P0
